12	-26.42	1.335	-36.48	-6.786	-5.565	-7.548	-12.47	-2.418	0.1551	14.09	8.209	3.792	17.61	-7.369	6.201	12.47	-25.12	14.83	0.6124	-9.804	-32.54	-3.812	9.743	12.09	5.312	-15.41	
13	-27.9	1.569	-37.98	-6.778	-7.064	-7.6	-13.84	-3.036	1.61	14.46	9.193	4.923	18.94	-8.063	6.567	13.92	-25.73	16.21	1.007	-11.25	-34.03	-3.673	10.82	13.13	6.109	-16.68	
14	-29.38	1.803	-39.48	-6.77	-8.563	-7.652	-15.21	-3.654	3.065	14.82	10.18	6.055	20.27	-8.757	6.933	15.38	-26.34	17.58	1.402	-12.7	-35.52	-3.533	11.9	14.18	6.905	-17.95	
15	-30.86	2.038	-40.98	-6.762	-10.06	-7.704	-16.57	-4.271	4.52	15.19	11.16	7.187	21.6	-9.451	7.299	16.83	-26.95	18.95	1.797	-14.15	-37.02	-3.394	12.98	15.22	7.702	-19.22	
16	-32.34	2.272	-42.48	-6.754	-11.56	-7.755	-17.94	-4.889	5.975	15.55	12.15	8.318	22.93	-10.14	7.665	18.29	-27.55	20.32	2.191	-15.59	-38.51	-3.255	14.06	16.26	8.499	-20.5	
17	-33.82	2.506	-43.98	-6.746	-13.06	-7.807	-19.31	-5.507	7.43	15.92	13.13	9.45	24.26	-10.84	8.031	19.74	-28.16	21.69	2.586	-17.04	-40	-3.116	15.14	17.3	9.295	-21.77	
18	-35.31	2.74	-45.48	-6.738	-14.56	-7.859	-20.68	-6.124	8.885	16.28	14.12	10.58	25.59	-11.53	8.397	21.2	-28.77	23.06	2.981	-18.49	-41.5	-2.976	16.22	18.34	10.09	-23.04	
19	-36.79	2.974	-46.98	-6.73	-16.06	-7.911	-22.04	-6.742	10.34	16.64	15.1	11.71	26.92	-12.23	8.763	22.65	-29.38	24.44	3.375	-19.93	-42.99	-2.837	17.3	19.38	10.89	-24.31	
20	-38.27	3.208	-48.48	-6.722	-17.56	-7.962	-23.41	-7.36	11.8	17.01	16.09	12.84	28.25	-12.92	9.129	24.11	-29.98	25.81	3.77	-21.38	-44.48	-2.698	18.38	20.43	11.69	-25.58	
21	-39.75	3.442	-49.98	-6.714	-19.06	-8.014	-24.78	-7.977	13.25	17.37	17.07	13.98	29.58	-13.62	9.495	25.56	-30.59	27.18	4.165	-22.83	-45.98	-2.559	19.46	21.47	12.48	-26.85	
22	-41.23	3.676	-51.48	-6.706	-20.56	-8.066	-26.14	-8.595	14.71	17.74	18.05	15.11	30.91	-14.31	9.86	27.02	-31.2	28.55	4.56	-24.28	-47.47	-2.419	20.54	22.51	13.28	-28.12	
23	-42.71	3.91	-52.98	-6.698	-22.06	-8.118	-27.51	-9.213	16.16	18.1	19.04	16.24	32.24	-15	10.23	28.47	-31.8	29.92	4.954	-25.72	-48.96	-2.28	21.62	23.55	14.08	-29.39	
24	-44.2	4.144	-54.48	-6.69	-23.55	-8.169	-28.88	-9.83	17.62	18.47	20.02	17.37	33.57	-15.7	10.59	29.93	-32.41	31.29	5.349	-27.17	-50.46	-2.141	22.69	24.59	14.87	-30.66	
25	-45.68	4.378	-55.98	-6.681	-25.05	-8.221	-30.24	-10.45	19.07	18.83	21.01	18.5	34.9	-16.39	10.96	31.38	-33.02	32.67	5.744	-28.62	-51.95	-2.002	23.77	25.63	15.67	-31.93	
26	-47.16	4.612	-57.48	-6.673	-26.55	-8.273	-31.61	-11.07	20.53	19.2	21.99	19.63	36.23	-17.09	11.32	32.83	-33.63	34.04	6.138	-30.06	-53.44	-1.862	24.85	26.68	16.46	-33.21	
27	-48.64	4.846	-58.98	-6.665	-28.05	-8.325	-32.98	-11.68	21.98	19.56	22.98	20.77	37.56	-17.78	11.69	34.29	-34.23	35.41	6.533	-31.51	-54.94	-1.723	25.93	27.72	17.26	-34.48	
28	-50.12	5.08	-60.48	-6.657	-29.55	-8.376	-34.34	-12.3	23.44	19.93	23.96	21.9	38.89	-18.47	12.06	35.74	-34.84	36.78	6.928	-32.96	-56.43	-1.584	27.01	28.76	18.06	-35.75	
29	-51.6	5.314	-61.98	-6.649	-31.05	-8.428	-35.71	-12.92	24.89	20.29	24.95	23.03	40.22	-19.17	12.42	37.2	-35.45	38.15	7.323	-34.41	-57.92	-1.445	28.09	29.8	18.85	-37.02	
30	-53.09	5.548	-63.48	-6.641	-32.55	-8.48	-37.08	-13.54	26.35	20.66	25.93	24.16	41.55	-19.86	12.79	38.65	-36.06	39.52	7.717	-35.85	-59.42	-1.306	29.17	30.84	19.65	-38.29	
31	-54.57	5.782	-64.98	-6.633	-34.05	-8.532	-38.45	-14.15	27.8	21.02	26.92	25.29	42.88	-20.56	13.15	40.11	-36.66	40.89	8.112	-37.3	-60.91	-1.166	30.25	31.88	20.45	-39.56	
32	-56.05	6.016	-66.48	-6.625	-35.55	-8.583	-39.81	-14.77	29.26	21.38	27.9	26.42	44.21	-21.25	13.52	41.56	-37.27	42.27	8.507	-38.75	-62.41	-1.027	31.33	32.93	21.24	-40.83	
33	-57.53	6.251	-67.98	-6.617	-37.05	-8.635	-41.18	-15.39	30.71	21.75	28.89	27.56	45.54	-21.94	13.89	43.02	-37.88	43.64	8.902	-40.19	-63.9	-0.8878	32.41	33.97	22.04	-42.1	
34	-59.01	6.485	-69.48	-6.609	-38.55	-8.687	-42.55	-16.01	32.17	22.11	29.87	28.69	46.87	-22.64	14.25	44.47	-38.48	45.01	9.296	-41.64	-65.39	-0.7486	33.49	35.01	22.84	-43.37	
35	-60.49	6.719	-70.98	-6.601	-40.04	-8.739	-43.91	-16.62	33.62	22.48	30.86	29.82	48.2	-23.33	14.62	45.93	-39.09	46.38	9.691	-43.09	-66.89	-0.6094	34.57	36.05	23.63	-44.64	
36	-61.98	6.953	-72.48	-6.593	-41.54	-8.79	-45.28	-17.24	35.08	22.84	31.84	30.95	49.53	-24.03	14.98	47.38	-39.7	47.75	10.09	-44.54	-68.38	-0.4701	35.65	37.09	24.43	-45.92	
37	-63.46	7.187	-73.98	-6.585	-43.04	-8.842	-46.65	-17.86	36.53	23.21	32.82	32.08	50.86	-24.72	15.35	48.84	-40.31	49.12	10.48	-45.98	-69.87	-0.3309	36.73	38.13	25.23	-47.19	
38	-64.94	7.421	-75.48	-6.576	-44.54	-8.894	-48.01	-18.48	37.99	23.57	33.81	33.21	52.19	-25.41	15.72	50.29	-40.91	50.5	10.88	-47.43	-71.37	-0.1917	37.8	39.18	26.02	-48.46	
39	-66.42	7.655	-76.98	-6.568	-46.04	-8.946	-49.38	-19.09	39.44	23.94	34.79	34.34	53.52	-26.11	16.08	51.75	-41.52	51.87	11.27	-48.88	-72.86	-0.05243	38.88	40.22	26.82	-49.73	
40	-67.9	7.889	-78.48	-6.56	-47.54	-8.997	-50.75	-19.71	40.9	24.3	35.78	35.48	54.85	-26.8	16.45	53.2	-42.13	53.24	11.66	-50.32	-74.35	0.08681	39.96	41.26	27.62	-51	
41	-69.38	8.123	-79.98	-6.552	-49.04	-9.049	-52.11	-20.33	42.35	24.67	36.76	36.61	56.18	-27.5	16.81	54.65	-42.74	54.61	12.06	-51.77	-75.85	0.226	41.04	42.3	28.41	-52.27	
42	-70.87	8.357	-81.48	-6.544	-50.54	-9.101	-53.48	-20.95	43.81	25.03	37.75	37.74	57.51	-28.19	17.18	56.11	-43.34	55.98	12.45	-53.22	-77.34	0.3653	42.12	43.34	29.21	-53.54	
43	-72.35	8.591	-82.98	-6.536	-52.04	-9.153	-54.85	-21.57	45.26	25.4	38.73	38.87	58.84	-28.88	17.54	57.56	-43.95	57.35	12.85	-54.67	-78.83	0.5045	43.2	44.38	30.01	-54.81	
44	-73.83	8.825	-84.48	-6.528	-53.54	-9.204	-56.22	-22.18	46.72	25.76	39.72	40	60.17	-29.58	17.91	59.02	-44.56	58.73	13.24	-56.11	-80.33	0.6438	44.28	45.43	30.8	-56.08	
45	-75.31	9.059	-85.98	-6.52	-55.04	-9.256	-57.58	-22.8	48.17	26.12	40.7	41.13	61.5	-30.27	18.28	60.47	-45.16	60.1	13.64	-57.56	-81.82	0.783	45.36	46.47	31.6	-57.35	
46	-76.79	9.293	-87.48	-6.512	-56.53	-9.308	-58.95	-23.42	49.63	26.49	41.69	42.27	62.83	-30.97	18.64	61.93	-45.77	61.47	14.03	-59.01	-83.31	0.9222	46.44	47.51	32.4	-58.63	
47	-78.27	9.527	-88.98	-6.504	-58.03	-9.36	-60.32	-24.04	51.08	26.85	42.67	43.4	64.16	-31.66	19.01	63.38	-46.38	62.84	14.43	-60.45	-84.81	1.061	47.52	48.55	33.19	-59.9	
48	-79.76	9.761	-90.48	-6.496	-59.53	-9.411	-61.68	-24.65	52.54	27.22	43.66	44.53	65.49	-32.35	19.37	64.84	-46.99	64.21	14.82	-61.9	-86.3	1.201	48.6	49.59	33.99	-61.17	
49	-81.24	9.995	-91.98	-6.488	-61.03	-9.463	-63.05	-25.27	53.99	27.58	44.64	45.66	66.82	-33.05	19.74	66.29	-47.59	65.58	15.22	-63.35	-87.8	1.34	49.68	50.64	34.79	-62.44	
50	-82.72	10.23	-93.48	-6.48	-62.53	-9.515	-64.42	-25.89	55.45	27.95	45.62	46.79	68.15	-33.74	20.11	67.75	-48.2	66.95	15.61	-64.8	-89.29	1.479	50.76	51.68	35.58	-63.71	
51	-84.2	10.46	-94.98	-6.471	-64.03	-9.567	-65.78	-26.51	56.9	28.31	46.61	47.92	69.48	-34.44	20.47	69.2	-48.81	68.33	16.01	-66.24	-90.78	1.618	51.84	52.72	36.38	-64.98	
52	-85.68	10.7	-96.48	-6.463	-65.53	-9.618	-67.15	-27.12	58.36	28.68	47.59	49.06	70.81	-35.13	20.84	70.66	-49.42	69.7	16.4	-67.69	-92.28	1.758	52.91	53.76	37.18	-66.25	
53	-87.16	10.93	-97.98	-6.455	-67.03	-9.67	-68.52	-27.74	59.81	29.04	48.58	50.19	72.14	-35.82	21.2	72.11	-50.02	71.07	16.8	-69.14	-93.77	1.897	53.99	54.8	37.97	-67.52	
54	-88.64	11.17	-99.48	-6.447	-68.53	-9.722	-69.88	-28.36	61.27	29.41	49.56	51.32	73.46	-36.52	21.57	73.57	-50.63	72.44	17.19	-70.58	-95.26	2.036	55.07	55.84	38.77	-68.79	
55	-90.13	11.4	-101	-6.439	-70.03	-9.774	-71.25	-28.98	62.72	29.77	50.55	52.45	74.79	-37.21	21.94	75.02	-51.24	73.81	17.59	-72.03	-96.76	2.175	56.15	56.89	39.57	-70.06	
56	-91.61	11.63	-102.5	-6.431	-71.53	-9.825	-72.62	-29.59	64.18	30.14	51.53	53.58	76.12	-37.91	22.3	76.48	-51.84	75.18	17.98	-73.48	-98.25	2.315	57.23	57.93	40.36	-71.33	
57	-93.09	11.87	-104	-6.423	-73.03	-9.877	-73.99	-30.21	65.63	30.5	52.52	54.71	77.45	-38.6	22.67	77.93	-52.45	76.56	18.37	-74.93	-99.74	2.454	58.31	58.97	41.16	-72.61	
58	-94.57	12.1	-105.5	-6.415	-74.52	-9.929	-75.35	-30.83	67.09	30.87	53.5	55.85	78.78	-39.29	23.03	79.38	-53.06	77.93	18.77	-76.37	-101.2	2.593	59.39	60.01	41.96	-73.88	
59	-96.05	12.34	-107	-6.407	-76.02	-9.981	-76.72	-31.45	68.54	31.23	54.49	56.98	80.11	-39.99	23.4	80.84	-53.67	79.3	19.16	-77.82	-102.7	2.732	60.47	61.05	42.75	-75.15	
60	-97.53	12.57	-108.5	-6.399	-77.52	-10.03	-78.09	-32.07	70	31.59	55.47	58.11	81.44	-40.68	23.77	82.29	-54.27	80.67	19.56	-79.27	-104.2	2.872	61.55	62.09	43.55	-76.42	
61	-99.02	12.8	-110	-6.391	-79.02	-10.08	-79.45	-32.68	71.45	31.96	56.46	59.24	82.77	-41.38	24.13	83.75	-54.88	82.04	19.95	-80.71	-105.7	3.011	62.63	63.14	44.35	-77.69	
62	-100.5	13.04	-111.5	-6.383	-80.52	-10.14	-80.82	-33.3	72.91	32.32	57.44	60.37	84.1	-42.07	24.5	85.2	-55.49	83.41	20.35	-82.16	-107.2	3.15	63.71	64.18	45.14	-78.96	
63	-102	13.27	-113	-6.375	-82.02	-10.19	-82.19	-33.92	74.36	32.69	58.42	61.5	85.43	-42.77	24.86	86.66	-56.1	84.79	20.74	-83.61	-108.7	3.289	64.79	65.22	45.94	-80.23	
64	-103.5	13.51	-114.5	-6.366	-83.52	-10.24	-83.55	-34.54	75.82	33.05	59.41	62.63	86.76	-43.46	25.23	88.11	-56.7	86.16	21.14	-85.06	-110.2	3.428	65.87	66.26	46.74	-81.5	
65	-104.9	13.74	-116	-6.358	-85.02	-10.29	-84.92	-35.15	77.27	33.42	60.39	63.77	88.09	-44.15	25.59	89.57	-57.31	87.53	21.53	-86.5	-111.7	3.568	66.95	67.3	47.53	-82.77	
66	-106.4	13.97	-117.5	-6.35	-86.52	-10.34	-86.29	-35.77	78.73	33.78	61.38	64.9	89.42	-44.85	-154	88.98	-57.92	88.9	21.93	-87.95	-113.2	3.707	68.02	68.34	48.33	-84.04	
67	-107.9	14.21	-119	-6.342	-88.02	-10.39	-87.65	-36.39	80.18	34.15	62.36	66.03	90.75	-45.54	-153.7	87.52	121.5	89.73	22.32	-89.4	-114.7	3.846	69.1	69.39	49.13	-85.32	
68	-109.4	14.44	-120.5	-6.334	-89.52	-10.45	-89.02	-37.01	81.64	34.51	63.35	67.16	92.08	-46.24	-153.3	86.07	120.9	88.36	-157.3	-89.16	-116.2	3.985	70.18	70.43	49.92	-86.59	
69	-110.9	14.68	-122	-6.326	-91.01	-10.5	-90.39	-37.62	83.09	34.88	64.33	68.29	93.41	-46.93	-152.9	84.61	120.3	86.99	-156.9	-87.71	-117.7	4.125	71.26	71.47	50.72	-87.86	
70	-112.4	14.91	-123.5	-6.318	-92.51	-10.55	-91.76	-38.24	84.55	35.24	65.32	69.42	94.74	-47.62	-152.6	83.16	119.7	85.61	-156.5	-86.26	-119.2	4.264	72.34	72.51	51.52	-89.13	
71	-113.8	15.14	-125	-6.31	-94.01	-10.6	-93.12	-38.86	86	35.61	66.3	70.56	96.07	-48.32	-152.2	81.7	119	84.24	-156.1	-84.81	-120.7	4.403	73.42	73.55	-127.7	-89.6	
72	-115.3	15.38	-126.5	-6.302	-95.51	-10.65	-94.49	-39.48	87.46	35.97	67.29	71.69	97.4	-49.01	-151.8	80.25	118.4	82.87	-155.7	-83.37	-122.1	4.542	74.5	74.59	-126.9	-88.33	
73	-116.8	15.61	-128	-6.294	-97.01	-10.71	-95.86	-40.09	88.91	36.33	68.27	72.82	98.73	-49.71	-151.5	78.8	117.8	81.5	-155.3	-81.92	-123.6	4.682	75.58	75.64	-126.1	-87.06	
74	-118.3	15.85	-129.5	-6.286	-98.51	-10.76	-97.22	-40.71	90.37	36.7	69.26	73.95	100.1	-50.4	-151.1	77.34	117.2	80.13	-154.9	-80.47	-125.1	4.821	76.66	76.68	-125.3	-85.79	
75	-119.8	16.08	-131	-6.278	-100	-10.81	-98.59	-41.33	91.82	37.06	70.24	75.08	101.4	-51.09	-150.7	75.89	116.6	78.76	-154.5	-79.03	-126.6	4.96	77.74	77.72	-124.5	-84.52	
76	-121.2	16.31	-132.5	-6.27	-101.5	-10.86	-99.96	-41.95	93.28	37.43	71.22	76.21	102.7	-51.79	-150.4	74.43	116	77.38	-154.1	-77.58	-128.1	5.099	78.82	78.76	-123.7	-83.25	
77	-122.7	16.55	-134	-6.261	-103	-10.91	-101.3	-42.57	94.73	37.79	72.21	77.35	104	-52.48	-150	72.98	115.4	76.01	-153.7	-76.13	-129.6	5.239	79.9	79.8	-122.9	-81.97	
78	-124.2	16.78	-135.5	-6.253	-104.5	-10.96	-102.7	-43.18	96.19	38.16	73.19	78.48	105.4	-53.18	-149.6	71.52	114.8	74.64	-153.3	-74.68	-131.1	5.378	80.98	80.84	-122.1	-80.7	
79	-125.7	17.02	-137	-6.245	-106	-11.02	-104.1	-43.8	97.64	38.52	74.18	79.61	106.7	-53.87	-149.3	70.07	114.2	73.27	-152.9	-73.24	-132.6	5.517	82.06	81.89	-121.3	-79.43	
80	-127.2	17.25	-138.5	-6.237	-107.5	-11.07	-105.4	-44.42	99.1	38.89	75.16	80.74	108	-54.56	-148.9	68.61	113.6	71.9	-152.5	-71.79	-134.1	5.656	83.13	82.93	-120.5	-78.16	
81	-128.6	17.49	-140	-6.229	-109	-11.12	-106.8	-45.04	100.6	39.25	76.15	81.87	109.4	-55.26	-148.6	67.16	113	70.53	-152.2	-70.34	-135.6	5.795	84.21	83.97	-119.7	-76.89	
82	-130.1	17.72	-141.5	-6.221	-110.5	-11.17	-108.2	-45.65	102	39.62	77.13	83	110.7	-55.95	-148.2	65.7	112.4	69.15	-151.8	-68.9	-137.1	5.935	85.29	85.01	-118.9	-75.62	
83	-131.6	17.95	-143	-6.213	-112	-11.22	-109.5	-46.27	103.5	39.98	78.12	84.13	112	-56.65	-147.8	64.25	111.8	67.78	-151.4	-67.45	-138.6	6.074	86.37	86.05	-118.1	-74.35	
84	-133.1	18.19	-144.5	-6.205	-113.5	-11.27	-110.9	-46.89	104.9	40.35	79.1	85.27	113.4	-57.34	-147.5	62.79	111.2	66.41	-151	-66	-140.1	6.213	87.45	87.09	-117.3	-73.08	
85	-134.6	18.42	-146	-6.197	-115	-11.33	-112.3	-47.51	106.4	40.71	80.09	86.4	114.7	-58.03	-147.1	61.34	110.5	65.04	-150.6	-64.55	-141.6	6.352	88.53	88.14	-116.5	-71.81	
86	-136.1	18.66	-147.5	-6.189	-116.5	-11.38	-113.6	-48.12	107.8	41.08	81.07	87.53	116	-58.73	-146.7	59.88	109.9	63.67	-150.2	-63.11	-143.1	6.492	89.61	89.18	-115.7	-70.54	
87	-137.5	18.89	-149	-6.181	-118	-11.43	-115	-48.74	109.3	41.44	82.06	88.66	117.3	-59.42	-146.4	58.43	109.3	62.3	-149.8	-61.66	-144.5	6.631	-89.31	89.78	-114.9	-69.26	
88	-139	19.12	-150.5	-6.173	-119.5	-11.48	-116.4	-49.36	110.7	41.8	83.04	89.79	118.7	-60.12	-146	56.98	108.7	60.93	-149.4	-60.21	-146	6.77	-88.23	88.74	-114.1	-67.99	
89	-140.5	19.36	-152	-6.165	-121	-11.53	-117.7	-49.98	112.2	42.17	-95.97	89.08	120	-60.81	-145.6	55.52	108.1	59.55	-149	-58.77	-147.5	6.909	-87.15	87.7	-113.3	-66.72	
90	-142	19.59	-153.5	-6.156	-122.5	-11.58	-119.1	-50.59	113.6	42.53	-94.99	87.94	121.3	-61.5	-145.3	54.07	107.5	58.18	-148.6	-57.32	-149	7.049	-86.07	86.66	-112.6	-65.45	
91	-143.5	19.83	-155	-6.148	-124	-11.64	-120.5	-51.21	115.1	42.9	-94.01	86.81	122.7	-62.2	-144.9	52.61	106.9	56.81	-148.2	-55.87	-150.5	7.188	-84.99	85.61	-111.8	-64.18	
92	-144.9	20.06	-156.5	-6.14	-125.5	-11.69	-121.8	-51.83	116.6	43.26	-93.02	85.68	124	-62.89	-144.5	51.16	106.3	55.44	-147.8	-54.42	-152	7.327	-83.91	84.57	-111	-62.91	
93	-146.4	20.29	-158	-6.132	-127	-11.74	-123.2	-52.45	118	43.63	-92.04	84.55	125.3	-63.59	-144.2	49.7	105.7	54.07	-147.4	-52.98	-153.5	7.466	-82.83	83.53	-110.2	-61.64	
94	-147.9	20.53	-159.5	-6.124	-128.5	-11.79	-124.6	-53.07	119.5	43.99	-91.05	83.42	126.7	-64.28	-143.8	48.25	105.1	52.7	-147	-51.53	-155	7.606	-81.76	82.49	-109.4	-60.37	
95	-149.4	20.76	-161	-6.116	-130	-11.84	-125.9	-53.68	120.9	44.36	-90.07	82.29	128	-64.97	-143.4	46.79	104.5	51.32	-146.6	-50.08	-156.5	7.745	-80.68	81.45	-108.6	-59.1	
96	-150.9	21	-162.5	-6.108	-131.5	-11.9	-127.3	-54.3	122.4	44.72	-89.08	81.15	129.3	-65.67	-143.1	45.34	103.9	49.95	-146.2	-48.64	-158	7.884	-79.6	80.41	-107.8	-57.83	
97	-152.4	21.23	-164	-6.1	-133	-11.95	-128.7	-54.92	123.8	45.09	-88.1	80.02	130.6	-66.36	-142.7	43.88	103.3	48.58	-145.8	-47.19	-159.5	8.023	-78.52	79.36	-107	-56.55	
98	-153.8	21.46	-165.5	-6.092	-134.5	-12	-130	-55.54	125.3	45.45	-87.11	78.89	132	-67.06	-142.3	42.43	102.7	47.21	-145.4	-45.74	-161	8.163	-77.44	78.32	-106.2	-55.28	
99	-155.3	21.7	-167	-6.084	-136	-12.05	-131.4	-56.15	126.7	45.82	-86.13	77.76	133.3	-67.75	-142	40.97	102	45.84	-145	-44.29	-162.5	8.302	-76.36	77.28	-105.4	-54.01	
100	-156.8	21.93	-168.5	-6.076	-137.5	-12.1	-132.8	-56.77	128.2	46.18	-85.14	76.63	134.6	-68.44	-141.6	39.52	101.4	44.47	-144.7	-42.85	-164	8.441	-75.28	76.24	-104.6	-52.74	
101	-158.3	22.17	-170	-6.068	-139	-12.15	-134.1	-57.39	129.7	46.54	-84.16	75.5	136	-69.14	-141.2	38.06	100.8	43.09	-144.3	-41.4	-165.5	8.58	-74.2	75.2	-103.8	-51.47	
102	-159.8	22.4	-171.5	-6.06	-140.5	-12.21	-135.5	-58.01	131.1	46.91	-83.17	74.36	137.3	-69.83	-140.9	36.61	100.2	41.72	-143.9	-39.95	-167	8.719	-73.12	74.15	-103	-50.2	
103	-161.2	22.63	-173	-6.051	-142	-12.26	-136.9	-58.62	132.6	47.27	-82.19	73.23	138.6	-70.53	-140.5	35.15	99.61	40.35	-143.5	-38.51	-168.4	8.859	-72.04	73.11	-102.2	-48.93	
104	-162.7	22.87	-174.5	-6.043	-143.5	-12.31	-138.2	-59.24	134	47.64	-81.21	72.1	140	-71.22	-140.1	33.7	99.01	38.98	-143.1	-37.06	-169.9	8.998	-70.96	72.07	-101.4	-47.66	
105	-164.2	23.1	-176	-6.035	-145	-12.36	-139.6	-59.86	135.5	48	-80.22	70.97	141.3	-71.91	-139.8	32.25	98.4	37.61	-142.7	-35.61	-171.4	9.137	-69.88	71.03	-100.6	-46.39	
106	-165.7	23.34	-177.5	-6.027	-146.5	-12.41	-141	-60.48	136.9	48.37	-79.24	69.84	142.6	-72.61	-139.4	30.79	97.79	36.24	-142.3	-34.16	-172.9	9.276	-68.8	69.99	-99.81	-45.12	
107	-167.2	23.57	-179	-6.019	-148	-12.46	-142.3	-61.09	138.4	48.73	-78.25	68.71	143.9	-73.3	-139	29.34	97.18	34.87	-141.9	-32.72	-174.4	9.416	-67.72	68.95	-99.01	-43.84	
108	-168.7	23.8	179.5	-6.011	-149.5	-12.52	-143.7	-61.71	139.8	49.1	-77.27	67.58	145.3	-74	-138.7	27.88	96.58	33.49	-141.5	-31.27	-175.9	9.555	-66.65	67.9	-98.21	-42.57	
109	-170.1	24.04	178	-6.003	-151	-12.57	-145.1	-62.33	141.3	49.46	-76.28	66.44	146.6	-74.69	-138.3	26.43	95.97	32.12	-141.1	-29.82	-177.4	9.694	-65.57	66.86	-97.42	-41.3	
110	-171.6	24.27	176.5	-5.995	-152.5	-12.62	-146.4	-62.95	142.7	49.83	-75.3	65.31	147.9	-75.39	-137.9	24.97	95.36	30.75	-140.7	-28.38	-178.9	9.833	-64.49	65.82	-96.62	-40.03	
111	-173.1	24.51	175	-5.987	-154	-12.67	-147.8	-63.57	144.2	50.19	-74.31	64.18	149.3	-76.08	-137.6	23.52	94.76	29.38	-140.3	-26.93	179.6	9.973	-63.41	64.78	-95.82	-38.76	
112	-174.6	24.74	173.5	-5.979	-155.5	-12.72	-149.2	-64.18	145.7	50.56	-73.33	63.05	150.6	-76.77	-137.2	22.06	94.15	28.01	-139.9	-25.48	178.1	10.11	-62.33	63.74	-95.03	-37.49	
113	-176.1	24.97	172	-5.971	-157	-12.78	-150.5	-64.8	147.1	50.92	-72.34	61.92	151.9	-77.47	-136.8	20.61	93.54	26.64	-139.5	-24.03	176.6	10.25	-61.25	62.7	-94.23	-36.22	
114	-177.5	25.21	170.5	-5.963	-158.5	-12.83	-151.9	-65.42	148.6	51.28	-71.36	60.79	153.3	-78.16	-136.5	19.15	92.93	25.26	-139.1	-22.59	175.1	10.39	-60.17	61.65	-93.43	-34.95	
115	-179	25.44	169	-5.955	-160	-12.88	-153.3	-66.04	150	51.65	-70.37	59.65	154.6	-78.86	-136.1	17.7	92.33	23.89	-138.7	-21.14	173.6	10.53	-59.09	60.61	-92.64	-33.68	
116	179.5	25.68	167.5	-5.946	-161.5	-12.93	-154.6	-66.65	151.5	52.01	-69.39	58.52	155.9	-79.55	-135.7	16.24	91.72	22.52	-138.3	-19.69	172.1	10.67	-58.01	59.57	-91.84	-32.41	
117	178	25.91	166	-5.938	-163	-12.98	-156	-67.27	152.9	52.38	-68.41	57.39	157.2	-80.24	-135.4	14.79	91.11	21.15	-137.9	-18.25	170.6	10.81	-56.93	58.53	-91.04	-31.14	
