41	-25.6	-30.34	-62.2	-32.28	0.4114	27.12	60.46	-41.99	-64.18	47.28	17.23	-36.06	-22.42	-21	-12.41	-7.522	33.41	27.07	-43.43	6.894	59.75	48.78	-44.58	-28.15	-26.39	-24.95	
42	-26.18	-30.73	-62.79	-33.16	1.319	27.48	61.15	-42.76	-65.11	48.09	16.72	-36.58	-22.47	-21.46	-11.99	-7.47	33.92	27.45	-43.8	6.875	60.6	49.57	-45.03	-29.02	-26.67	-25.94	
43	-26.76	-31.13	-63.37	-34.03	2.227	27.84	61.85	-43.52	-66.04	48.91	16.2	-37.11	-22.52	-21.91	-11.58	-7.418	34.43	27.84	-44.16	6.856	61.46	50.35	-45.48	-29.89	-26.95	-26.93	
44	-27.34	-31.53	-63.95	-34.9	3.135	28.2	62.55	-44.29	-66.96	49.72	15.69	-37.63	-22.57	-22.37	-11.16	-7.366	34.94	28.23	-44.52	6.837	62.31	51.13	-45.93	-30.76	-27.23	-27.92	
45	-27.91	-31.92	-64.53	-35.77	4.042	28.55	63.24	-45.06	-67.89	50.53	15.17	-38.16	-22.63	-22.83	-10.75	-7.314	35.45	28.61	-44.89	6.818	63.17	51.92	-46.38	-31.62	-26.95	-26.93	
46	-28.49	-32.32	-65.12	-36.65	4.95	28.91	63.94	-45.83	-68.82	51.34	14.66	-38.68	-22.68	-23.28	-10.33	-7.262	35.96	29	-45.25	6.799	64.02	52.7	-46.83	-32.49	-26.67	-25.94	
47	-29.07	-32.71	-65.7	-37.52	5.858	29.27	64.64	-46.59	-69.74	52.15	14.15	-39.21	-22.73	-23.74	-9.919	-7.211	36.47	29.38	-45.62	6.779	64.88	53.48	-47.28	-33.36	-26.39	-24.95	
48	-29.65	-33.11	-66.28	-38.39	6.766	29.63	65.34	-47.36	-70.67	52.97	13.63	-39.73	-22.79	-24.2	-9.504	-7.159	36.98	29.77	-45.98	6.76	65.73	54.27	-47.73	-34.23	-26.12	-23.95	
49	-30.23	-33.5	-66.86	-39.26	7.673	29.99	66.03	-48.13	-71.6	53.78	13.12	-40.26	-22.84	-24.65	-9.089	-7.107	37.48	30.16	-46.34	6.741	66.58	55.05	-48.18	-35.1	-25.84	-22.96	
50	-30.81	-33.9	-67.45	-40.13	8.581	30.35	66.73	-48.89	-72.53	54.59	12.6	-40.78	-22.89	-25.11	-8.674	-7.055	37.99	30.54	-46.71	6.722	67.44	55.84	-48.63	-35.96	-25.56	-21.97	
51	-31.39	-34.29	-68.03	-41.01	9.489	30.71	67.43	-49.66	-73.45	55.4	12.09	-41.31	-22.94	-25.57	-8.258	-7.003	38.5	30.93	-47.07	6.703	68.29	56.62	-49.08	-36.83	-25.28	-20.98	
52	-31.97	-34.69	-68.61	-41.88	10.4	31.07	68.12	-50.43	-74.38	56.21	11.58	-41.83	-23	-26.02	-7.843	-6.951	39.01	31.32	-47.44	6.684	69.15	57.4	-49.53	-37.7	-25.01	-19.99	
53	-32.54	-35.09	-69.2	-42.75	11.3	31.43	68.82	-51.2	-75.31	57.03	11.06	-42.36	-23.05	-26.48	-7.428	-6.899	39.52	31.7	-47.8	6.664	70	58.19	-49.98	-38.57	-24.73	-19	
54	-33.12	-35.48	-69.78	-43.62	12.21	31.78	69.52	-51.96	-76.24	57.84	10.55	-42.88	-23.1	-26.94	-7.013	-6.848	40.03	32.09	-48.16	6.645	70.86	58.97	-50.43	-39.44	-24.45	-18	
55	-33.7	-35.88	-70.36	-44.5	13.12	32.14	70.21	-52.73	-77.16	58.65	10.03	-43.41	-23.15	-27.39	-6.598	-6.796	40.54	32.47	-48.53	6.626	71.71	59.75	-50.88	-40.3	-24.17	-17.01	
56	-34.28	-36.27	-70.94	-45.37	14.03	32.5	70.91	-53.5	-78.09	59.46	9.521	-43.93	-23.21	-27.85	-6.183	-6.744	41.05	32.86	-48.89	6.607	72.57	60.54	-51.33	-41.17	-23.9	-16.02	
57	-34.86	-36.67	-71.53	-46.24	14.94	32.86	71.61	-54.26	-79.02	60.28	9.007	-44.46	-23.26	-28.31	-5.767	-6.692	41.56	33.25	-49.25	6.588	73.42	61.32	-51.78	-42.04	-23.62	-15.03	
58	-35.44	-37.06	-72.11	-47.11	15.84	33.22	72.31	-55.03	-79.94	61.09	8.493	-44.98	-23.31	-28.76	-5.352	-6.64	42.07	33.63	-49.62	6.569	74.27	62.11	-52.23	-42.91	-23.34	-14.04	
59	-36.02	-37.46	-72.69	-47.99	16.75	33.58	73	-55.8	-80.87	61.9	7.979	-45.51	-23.36	-29.22	-4.937	-6.588	42.58	34.02	-49.98	6.55	75.13	62.89	-52.68	-43.78	-23.07	-13.05	
60	-36.6	-37.86	-73.28	-48.86	17.66	33.94	73.7	-56.56	-81.8	62.71	7.466	-46.03	-23.42	-29.68	-4.522	-6.537	43.08	34.41	-50.35	6.53	75.98	63.67	-53.13	-44.64	-22.79	-12.06	
61	-37.18	-38.25	-73.86	-49.73	18.57	34.3	74.4	-57.33	-82.73	63.52	6.952	-46.56	-23.47	-30.13	-4.107	-6.485	43.59	34.79	-50.71	6.511	76.84	64.46	-53.58	-45.51	-22.51	-11.06	
62	-37.75	-38.65	-74.44	-50.6	19.47	34.66	75.09	-58.1	-83.65	64.34	6.438	-47.08	-23.52	-30.59	-3.692	-6.433	44.1	35.18	-51.07	6.492	77.69	65.24	-54.03	-46.38	-22.23	-10.07	
63	-38.33	-39.04	-75.02	-51.47	20.38	35.02	75.79	-58.87	-84.58	65.15	5.924	-47.61	-23.58	-31.05	-3.277	-6.381	44.61	35.56	-51.44	6.473	78.55	66.02	-54.48	-47.25	-21.96	-9.08	
64	-38.91	-39.44	-75.61	-52.35	21.29	35.37	76.49	-59.63	-85.51	65.96	5.41	-48.13	-23.63	-31.5	-2.861	-6.329	45.12	35.95	-51.8	6.454	79.4	66.81	-54.92	-48.12	-21.68	-8.089	
65	-39.49	-39.83	-76.19	-53.22	22.2	35.73	77.19	-60.4	-86.43	66.77	4.896	-48.66	-23.68	-31.96	-2.446	-6.277	45.63	36.34	-52.17	6.435	80.26	67.59	-55.37	-48.98	-21.4	-7.097	
66	-40.07	-40.23	-76.77	-54.09	23.1	36.09	77.88	-61.17	-87.36	67.58	4.382	-49.18	-23.73	-32.42	-2.031	-6.226	46.14	36.72	-52.53	6.415	81.11	68.38	-55.82	-49.85	-21.12	-6.106	
67	-40.65	-40.62	-77.36	-54.96	24.01	36.45	78.58	-61.93	-88.29	68.4	3.868	-49.71	-23.79	-32.87	-1.616	-6.174	46.65	37.11	-52.89	6.396	81.96	69.16	-56.27	-50.72	-20.85	-5.114	
68	-41.23	-41.02	-77.94	-55.84	24.92	36.81	79.28	-62.7	-89.22	69.21	3.354	-50.23	-23.84	-33.33	-1.201	-6.122	47.16	37.49	-53.26	6.377	82.82	69.94	-56.72	-51.59	-20.57	-4.122	
69	-41.81	-41.42	-78.52	-56.71	25.83	37.17	79.97	-63.47	-90.14	70.02	2.84	-50.76	-23.89	-33.79	-0.7857	-6.07	47.67	37.88	-53.62	6.358	83.67	70.73	-57.17	-52.45	-20.29	-3.131	
70	-42.39	-41.81	-79.1	-57.58	26.74	37.53	80.67	-64.24	-91.07	70.83	2.327	-51.28	-23.94	-34.24	-0.3706	-6.018	48.18	38.27	-53.99	6.339	84.53	71.51	-57.62	-53.32	-20.01	-2.139	
71	-42.96	-42.21	-79.69	-58.45	27.64	37.89	81.37	-65	-92	71.64	1.813	-51.81	-24	-34.7	0.04457	-5.966	48.68	38.65	-54.35	6.32	85.38	72.29	-58.07	-54.19	-19.74	-1.148	
72	-43.54	-42.6	-80.27	-59.33	28.55	38.25	82.06	-65.77	-92.93	72.46	1.299	-52.33	-24.05	-35.16	0.4597	-5.914	49.19	39.04	-54.71	6.3	86.24	73.08	-58.52	-55.06	-19.46	-0.1562	
73	-44.12	-43	-80.85	-60.2	29.46	38.6	82.76	-66.54	-93.85	73.27	0.7849	-52.86	-24.1	-35.62	0.8749	-5.863	49.7	39.43	-55.08	6.281	87.09	73.86	-58.97	-55.93	-19.18	0.8354	
74	-44.7	-43.39	-81.43	-61.07	30.37	38.96	83.46	-67.3	-94.78	74.08	0.271	-53.38	-24.15	-36.07	1.29	-5.811	50.21	39.81	-55.44	6.262	87.95	74.65	-59.42	-56.79	-18.9	1.827	
75	-45.28	-43.79	-82.02	-61.94	31.27	39.32	84.16	-68.07	-95.71	74.89	-0.2428	-53.91	-24.21	-36.53	1.705	-5.759	50.72	40.2	-55.81	6.243	88.8	75.43	-59.87	-57.66	-18.63	2.819	
76	-45.86	-44.19	-82.6	-62.81	32.18	39.68	84.85	-68.84	-96.63	75.7	-0.7567	-54.43	-24.26	-36.99	2.12	-5.707	51.23	40.58	-56.17	6.224	89.65	76.21	-60.32	-58.53	-18.35	3.81	
77	-46.44	-44.58	-83.18	-63.69	33.09	40.04	85.55	-69.6	-97.56	76.52	-1.271	-54.95	-24.31	-37.44	2.535	-5.655	51.74	40.97	-56.53	6.205	90.51	77	-60.77	-59.4	-18.07	4.802	
78	-47.02	-44.98	-83.77	-64.56	34	40.4	86.25	-70.37	-98.49	77.33	-1.785	-55.48	-24.37	-37.9	2.951	-5.603	52.25	41.36	-56.9	6.185	91.36	77.78	-61.22	-60.27	-17.79	5.793	
79	-47.59	-45.37	-84.35	-65.43	34.91	40.76	86.94	-71.14	-99.42	78.14	-2.298	-56	-24.42	-38.36	3.366	-5.552	52.76	41.74	-57.26	6.166	92.22	78.56	-61.67	-61.13	-17.52	6.785	
80	-48.17	-45.77	-84.93	-66.3	35.81	41.12	87.64	-71.91	-100.3	78.95	-2.812	-56.53	-24.47	-38.81	3.781	-5.5	53.27	42.13	-57.63	6.147	93.07	79.35	-62.12	-62	-17.24	7.776	
81	-48.75	-46.16	-85.51	-67.18	36.72	41.48	88.34	-72.67	-101.3	79.76	-3.326	-57.05	-24.52	-39.27	4.196	-5.448	53.77	42.52	-57.99	6.128	93.93	80.13	-62.57	-62.87	-16.96	8.768	
82	-49.33	-46.56	-86.1	-68.05	37.63	41.84	89.03	-73.44	-102.2	80.58	-3.84	-57.58	-24.58	-39.73	4.611	-5.396	54.28	42.9	-58.35	6.109	94.78	80.92	-63.02	-63.74	-16.68	9.76	
83	-49.91	-46.95	-86.68	-68.92	38.54	42.19	89.73	-74.21	-103.1	81.39	-4.354	-58.1	-24.63	-40.18	5.026	-5.344	54.79	43.29	-58.72	6.09	95.64	81.7	-63.47	-64.61	-16.41	10.75	
84	-50.49	-47.35	-87.26	-69.79	39.44	42.55	90.43	-74.97	-104.1	82.2	-4.868	-58.63	-24.68	-40.64	5.441	-5.292	55.3	43.67	-59.08	6.071	96.49	82.48	-63.92	-65.47	-16.13	11.74	
85	-51.07	-47.75	-87.85	-70.66	40.35	42.91	91.13	-75.74	-105	83.01	-5.382	-59.15	-24.73	-41.1	5.857	-5.24	55.81	44.06	-59.45	6.051	97.34	83.27	-64.37	-66.34	-15.85	12.73	
86	-51.65	-48.14	-88.43	-71.54	41.26	43.27	91.82	-76.51	-105.9	83.82	-5.896	-59.68	-24.79	-41.55	6.272	-5.189	56.32	44.45	-59.81	6.032	98.2	84.05	-64.82	-67.21	-15.58	13.73	
87	-52.23	-48.54	-89.01	-72.41	42.17	43.63	92.52	-77.28	-106.8	84.64	-6.41	-60.2	-24.84	-42.01	6.687	-5.137	56.83	44.83	-60.17	6.013	99.05	84.83	-65.27	-68.08	-15.3	14.72	
88	-52.8	-48.93	-89.59	-73.28	43.07	43.99	93.22	-78.04	-107.8	85.45	-6.923	-60.73	-24.89	-42.47	7.102	-5.085	57.34	45.22	-60.54	5.994	99.91	85.62	-65.72	-68.95	-15.02	15.71	
89	-53.38	-49.33	-90.18	-74.15	43.98	44.35	93.91	-78.81	-108.7	86.26	-7.437	-61.25	-24.94	-42.92	7.517	-5.033	57.85	45.61	-60.9	5.975	100.8	86.4	-66.17	-69.81	-14.74	16.7	
90	-53.96	-49.72	-90.76	-75.03	44.89	44.71	94.61	-79.58	-109.6	87.07	-7.951	-61.78	-25	-43.38	7.932	-4.981	58.36	45.99	-61.27	5.956	101.6	87.19	-66.62	-70.68	-14.47	17.69	
91	-54.54	-50.12	-91.34	-75.9	45.8	45.07	95.31	-80.34	-110.5	87.88	-8.465	-62.3	-25.05	-43.84	8.348	-4.929	58.87	46.38	-61.63	5.936	102.5	87.97	-67.07	-71.55	-14.19	18.68	
92	-55.12	-50.52	-91.93	-76.77	46.71	45.43	96	-81.11	-111.5	88.7	-8.979	-62.83	-25.1	-44.29	8.763	-4.878	59.37	46.76	-61.99	5.917	103.3	88.75	-67.52	-72.42	-13.91	19.68	
93	-55.7	-50.91	-92.51	-77.64	47.61	45.78	96.7	-81.88	-112.4	89.51	-9.493	-63.35	-25.16	-44.75	9.178	-4.826	59.88	47.15	-62.36	5.898	104.2	89.54	-67.97	-73.28	-13.63	20.67	
94	-56.28	-51.31	-93.09	-78.52	48.52	46.14	97.4	-82.65	-113.3	-89.68	-10.01	-63.88	-25.21	-45.21	9.593	-4.774	60.39	47.54	-62.72	5.879	105	-89.68	-68.41	-74.15	-13.36	21.66	
95	-56.86	-51.7	-93.67	-79.39	49.43	46.5	98.1	-83.41	-114.3	-88.87	-10.52	-64.4	-25.26	-45.66	10.01	-4.722	60.9	47.92	-63.09	5.86	105.9	-88.9	-68.86	-75.02	-13.08	22.65	
96	-57.44	-52.1	-94.26	-80.26	50.34	46.86	98.79	-84.18	-115.2	-88.05	-11.03	-64.93	-25.31	-46.12	10.42	-4.67	61.41	48.31	-63.45	5.841	106.7	-88.11	-69.31	-75.89	-12.8	23.64	
97	-58.01	-52.49	-94.84	-81.13	51.24	47.22	99.49	-84.95	-116.1	-87.24	-11.55	-65.45	-25.37	-46.58	10.84	-4.618	61.92	48.7	-63.81	5.821	107.6	-87.33	-69.76	-76.76	-12.52	24.63	
98	-58.59	-52.89	-95.42	-82	52.15	47.58	100.2	-85.71	-117	-86.43	-12.06	-65.98	-25.42	-47.03	11.25	-4.566	62.43	49.08	-64.18	5.802	108.5	-86.54	-70.21	-77.62	-12.25	25.62	
99	-59.17	-53.28	-96.01	-82.88	53.06	47.94	100.9	-86.48	-118	-85.62	-12.58	-66.5	-25.47	-47.49	11.67	-4.515	62.94	49.47	-64.54	5.783	109.3	-85.76	-70.66	-78.49	-11.97	26.62	
100	-59.75	-53.68	-96.59	-83.75	53.97	48.3	101.6	-87.25	-118.9	-84.81	-13.09	-67.03	-25.52	-47.95	12.08	-4.463	63.45	49.85	-64.91	5.764	110.2	-84.98	-71.11	-79.36	-11.69	27.61	
